transaction_id,amount,currency,timestamp,sender_id,sender_name,sender_country,sender_account_age_days,receiver_id,receiver_name,receiver_country,transaction_type,kyc_status,is_sanctioned_entity,is_pep,txn_count_last_24h,txn_count_last_7d,txn_count_last_30d,avg_txn_amount_30d,same_beneficiary_count_7d,days_since_last_txn,is_round_amount
TXN_5CAA40132675,2654.9,GBP,2025-01-21T21:40:15,ACC_43458FDE,Pierre Al-Rashid,ES,1532,ACC_C8D55A14,Fatima García,SG,ach,verified,False,False,3,3,4,50221.7,1,-146,False
TXN_4C5E5CC8EDD5,326924.89,INR,2025-06-09T23:12:20,ACC_A576C228,Mohammed García,US,83,ACC_AE70FAB2,James Ivanova,AU,ach,pending,False,False,0,0,0,0,0,158,False
TXN_3E94F068F94E,7480.95,USD,2025-04-06T22:44:50,ACC_E140C1EB,Ravi Sato,US,1457,ACC_96477CFA,Raj Sato,MX,ach,verified,False,False,1,1,1,11112.61,0,-44,False
TXN_42D8D5B2B054,3949197.01,INR,2025-03-05T20:49:28,ACC_2B21A55E,Sophie Hassan,TZ,2500,ACC_AFA8C36E,Fatima Fischer,IN,card_payment,verified,True,False,2,2,2,625352.03,0,-105,False
TXN_51C84BE68BD3,1474.48,GBP,2025-05-05T04:19:12,ACC_81AC5FF8,Yuki Yamamoto,CH,151,ACC_84EBF18E,Igor Müller,IN,internal_transfer,verified,False,False,1,1,2,4732.17,0,-56,False
TXN_A80674B1D671,44586.88,USD,2025-05-03T06:38:09,ACC_D261E93D,Maria Fischer,US,1752,ACC_D55764EB,Carlos Silva,IN,wire_transfer,expired,False,False,0,0,1,7739.91,0,26,False
TXN_760C8DDBBEFA,4282.82,EUR,2025-05-24T04:48:22,ACC_11104DAC,Lisa Silva,IN,1392,ACC_3BC7DF6F,Olga Wang,ZA,card_payment,verified,False,False,0,0,0,0,0,80,False
TXN_DCFECB5E5155,6328.64,EUR,2025-06-04T01:10:04,ACC_12B9E3A8,Ravi Smith,FR,18,ACC_AE70FAB2,Aisha Dubois,ES,ach,verified,False,False,0,1,1,15312.49,0,1,False
TXN_E3AEEB583621,76478.44,INR,2025-05-18T20:12:33,ACC_5AE4B4B1,Priya Sato,IT,2044,ACC_AA366C88,Carlos Khan,IN,wire_transfer,verified,False,False,0,0,1,9313.61,0,17,False
TXN_1368DB19B980,1939.21,CAD,2025-05-28T04:53:24,ACC_71EB9043,Hans Ivanova,AU,56,ACC_6D8CF8CC,Sophie Verma,ZA,ach,pending,False,True,1,1,1,4445.13,0,-33,False
TXN_D41CF11E078D,8130.42,AUD,2025-04-17T19:50:45,ACC_46185EEF,Lisa Yamamoto,GB,685,ACC_C8D412DB,Wei Wang,US,ach,expired,False,False,1,1,1,652045.77,0,-6,False
TXN_F848F685F623,2423.33,EUR,2025-05-23T21:47:06,ACC_C8D55A14,Mei Khan,CA,249,ACC_A792D40E,Lisa Abdullah,BR,card_payment,verified,True,False,0,0,1,1551413.76,0,8,False
TXN_762C35A8658F,1189759.86,INR,2025-03-25T19:26:48,ACC_05A0B4F0,Maria Gupta,NL,319,ACC_4653A3CA,Amit Yamamoto,GB,card_payment,pending,False,False,0,0,0,0,0,83,False
TXN_26B0CC6A13D5,32112.05,USD,2025-01-06T00:08:56,ACC_C2561AE8,Chen Anderson,GB,454,ACC_EF6F03B1,David Laurent,IN,internal_transfer,incomplete,False,False,2,2,2,26679.61,0,-158,False
TXN_2C8C7481CE09,2115.88,EUR,2025-03-09T19:56:37,ACC_2B21A55E,Fatima Ivanova,GB,2696,ACC_6AC7DF0C,Yoko Verma,GB,cash_deposit,pending,False,False,2,3,3,1733300.36,0,-101,False
TXN_05E451858C2F,7146.82,GBP,2025-03-18T09:46:51,ACC_D76BAB16,Pierre Kapoor,US,1791,ACC_6CCC49EC,Anna Johansson,US,wire_transfer,verified,False,False,1,1,1,33351.57,0,-83,False
TXN_5C3CB31A9037,25000.0,GBP,2025-01-14T17:33:02,ACC_7BBC0742,Deepika Abdullah,CA,23,ACC_DAB2E1F9,David Liu,GB,cash_deposit,pending,False,False,1,1,1,478760.57,0,-82,True
TXN_C2277E655055,2228.71,USD,2025-03-28T10:30:36,ACC_A1E2E43B,Wei Ivanova,CA,2145,ACC_04D11D1C,Kenji Fischer,GB,internal_transfer,verified,False,False,0,1,1,5349.24,0,1,False
TXN_1071D3261790,7082.1,EUR,2025-03-04T10:17:49,ACC_4653A3CA,Deepika Johnson,ZA,242,ACC_493FABE4,Fatima Santos,CA,wire_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_2922147E4C8E,1977.09,EUR,2025-01-12T15:12:43,ACC_D261E93D,James Hassan,MX,1361,ACC_AE70FAB2,João Popov,SE,card_payment,incomplete,False,False,3,3,3,217033.81,0,-111,False
TXN_A62EE8754776,5000.0,USD,2025-05-18T14:13:34,ACC_E3A82495,Priya Sharma,GB,3213,ACC_6663DDA7,Fatima Patel,JP,internal_transfer,verified,False,False,1,1,1,6248.45,0,-16,True
TXN_22A716C68225,64175.76,INR,2025-06-17T08:04:24,ACC_7759F7BB,Chen Silva,BR,86,ACC_101A4CDF,Yuki Verma,IR,cash_deposit,incomplete,False,False,0,0,0,0,0,117,False
TXN_271DAF6965DD,224107.66,INR,2025-05-09T22:35:59,ACC_FE7579AB,Maria Fischer,US,201,ACC_EFCF4522,Sarah Müller,MM,card_payment,verified,False,False,2,2,2,13921.33,0,-22,False
TXN_6E034F4837C9,846.51,CHF,2025-03-07T20:56:52,ACC_5A9C2C52,Pierre Fischer,PK,232,ACC_FB7C4ED2,Mei Müller,IN,internal_transfer,pending,False,False,0,0,0,0,0,-1,False
TXN_2D083CD5EFC5,375203.13,INR,2025-06-04T18:28:34,ACC_78F4B4AB,Elena Laurent,AE,134,ACC_B416314B,Deepika García,CA,ach,pending,False,False,1,1,1,250.43,0,-20,False
TXN_4273815D8AB3,823.09,GBP,2025-05-18T07:07:11,ACC_7BBC0742,Carlos Kapoor,KR,242,ACC_8F4CCC96,Wei Tanaka,IT,card_payment,pending,False,False,0,0,0,0,0,42,False
TXN_8E82FF350032,49648.89,USD,2025-06-07T16:38:36,ACC_448EA099,Olga Silva,SG,691,ACC_6AC7DF0C,Hans Santos,IN,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_BA2050B50A48,2465.16,USD,2025-02-27T09:26:48,ACC_B9A948CC,Pierre Abdullah,PK,134,ACC_571EA411,Olga Silva,IN,cash_deposit,verified,True,False,0,0,0,0,0,31,False
TXN_5C05299070B5,486137.69,INR,2025-01-12T03:47:52,ACC_6CCC49EC,Chen Tanaka,GB,2798,ACC_CFC4BF1D,Amit Gupta,SG,wire_transfer,verified,False,False,1,1,1,6393.47,0,-106,False
TXN_58ABA134BDB6,74843.86,AUD,2025-05-14T01:25:47,ACC_DF9041A7,Amit Khan,DE,128,ACC_FB7C4ED2,Elena Johnson,IT,card_payment,incomplete,False,False,1,1,1,11767.8,0,-12,False
TXN_E488D5C6A500,34131.82,EUR,2025-02-06T22:53:41,ACC_B5D09235,Fatima Gupta,KR,3217,ACC_1792A73C,David Verma,US,wire_transfer,verified,False,False,1,1,1,14799.74,0,-45,False
TXN_0CE179031AA6,3008.49,GBP,2025-06-28T04:58:45,ACC_41ADF4CD,Aisha Khan,KR,261,ACC_3B4FA75F,Kenji Anderson,US,internal_transfer,verified,False,False,0,0,0,0,0,134,False
TXN_0A825D304297,678807.15,INR,2025-06-18T12:10:55,ACC_8F4CCC96,Ravi García,IT,3356,ACC_D02AB161,Wei Smith,US,wire_transfer,verified,False,False,0,1,1,9822.34,0,2,False
TXN_B015D70FAD0F,11549.5,EUR,2025-05-20T08:38:56,ACC_406C2D00,Raj Abdullah,IN,15,ACC_DBA7F645,Hans Anderson,BR,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_9EA417E88228,1253.11,AUD,2025-03-31T09:09:54,ACC_E140C1EB,Aisha Zhang,CA,75,ACC_CD96941D,João Silva,SG,card_payment,expired,False,False,2,2,2,9296.78,0,-51,False
TXN_23BBA73930D4,6152.51,EUR,2025-05-29T19:59:02,ACC_1792A73C,Yuki Silva,GB,65,ACC_8544CFB6,Pierre Sharma,DE,ach,verified,False,False,0,0,0,0,0,-1,False
TXN_0FD14E1787E1,251256.65,INR,2025-01-15T11:36:46,ACC_5BB65C1C,Raj Liu,NG,3594,ACC_12B9E3A8,David Abdullah,JP,card_payment,verified,False,False,0,1,1,68174.85,0,2,False
TXN_FB0481322963,623887.11,INR,2025-06-11T23:31:51,ACC_D02AB161,Igor Abdullah,IN,7,ACC_FCF37C3A,Elena Petrov,GB,ach,verified,False,False,0,0,0,0,0,82,False
TXN_20F637A2F460,3192.95,USD,2025-06-13T14:44:18,ACC_CA6E998A,James Sato,GB,832,ACC_3721E8C2,Fatima Wang,AU,internal_transfer,verified,False,False,0,0,0,0,0,34,False
TXN_A6C9A2D4C6D2,1099437.58,INR,2025-01-11T04:08:30,ACC_AE70FAB2,Sarah Park,JP,2260,ACC_5BB65C1C,Sven Zhang,CH,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_EF7235AB8CA8,822749.21,INR,2025-04-01T10:09:17,ACC_5A9C2C52,João Dubois,NG,2704,ACC_33EE4432,Ahmed Silva,AE,card_payment,verified,False,False,0,0,1,846.51,0,24,False
TXN_A1A8F3D2DEF1,3572.26,USD,2025-04-26T17:13:33,ACC_C2561AE8,Carlos Wang,US,134,ACC_CC282357,Ahmed Laurent,IT,internal_transfer,verified,False,False,1,1,2,26679.61,0,-48,False
TXN_63BBBAA99348,393141.87,INR,2025-01-27T00:43:08,ACC_76995242,Pierre Al-Rashid,US,28,ACC_F931B2A2,Ahmed Gupta,DE,internal_transfer,incomplete,False,False,0,0,0,0,0,-1,False
TXN_AAE665B7BFBD,14542.13,CAD,2025-01-07T02:48:19,ACC_A792D40E,Raj Tanaka,GB,1673,ACC_B416314B,James Abdullah,IN,ach,verified,True,False,4,4,4,696308.59,0,-175,False
TXN_00370F8219C5,7420.94,EUR,2025-03-11T12:45:51,ACC_C477868A,Yuki Yamamoto,IN,204,ACC_D76BAB16,Priya Al-Rashid,US,wire_transfer,verified,False,False,0,0,1,18878.99,0,14,False
TXN_28BD823DA9E8,711511.09,INR,2025-06-27T06:28:39,ACC_7C56AA5E,Mohammed Sato,GB,687,ACC_3A0C8A22,Igor Laurent,IN,ach,pending,False,False,0,0,1,6481995.54,0,7,False
TXN_4101B1151147,7736.58,GBP,2025-04-30T23:14:14,ACC_C79E1D58,Olga Tanaka,GB,3596,ACC_C8D412DB,Maria Ivanova,DE,wire_transfer,verified,False,False,1,1,1,6539.3,0,-46,False
TXN_7ED22C429337,725526.06,INR,2025-02-03T00:06:25,ACC_FE7579AB,Lisa Khan,GB,185,ACC_4993FCF5,Olga Yamamoto,AE,ach,verified,False,False,4,4,4,66595.56,0,-118,False
TXN_F643AEF82B65,6472.92,USD,2025-04-23T02:50:21,ACC_DAB2E1F9,Yoko Gupta,IN,324,ACC_F113BBD4,Fatima Johnson,BR,wire_transfer,verified,False,False,0,0,0,0,0,57,False
TXN_89A524F40761,99787.02,AED,2025-06-02T20:20:31,ACC_A16C0EC9,Amit Anderson,US,3458,ACC_24A0D9B7,Sarah Yamamoto,IN,ach,verified,False,False,0,0,0,0,0,94,False
TXN_BF2A07399E92,11846.47,EUR,2025-03-19T02:50:58,ACC_90EFA93D,Pierre Johnson,KP,731,ACC_C2561AE8,Priya Santos,YE,ach,verified,False,False,0,1,1,6730.25,0,6,False
TXN_06E7D7BB5EA2,75000.0,SGD,2025-04-02T11:55:18,ACC_5A9C2C52,Olga García,FR,193,ACC_8CBE59DC,Wei Anderson,SG,ach,verified,False,False,0,1,2,411797.86,0,1,True
TXN_10609E49D893,185543.62,INR,2025-06-21T12:08:00,ACC_597FEE3B,Ravi Popov,US,16,ACC_42E3FBD1,João Abdullah,KR,cash_deposit,verified,False,False,0,0,0,0,0,30,False
TXN_B9EB62A60A3C,22931.53,AED,2025-04-26T20:22:14,ACC_AC2E589C,Priya Patel,SG,3282,ACC_D53C57B8,David Ivanova,CA,card_payment,verified,False,False,0,0,0,0,0,-1,False
TXN_AA5FFDDEB1A0,8289.06,GBP,2025-02-07T07:46:33,ACC_0E13B896,Mei Fischer,JP,343,ACC_F1E2C698,Lisa Popov,US,wire_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_AC8FB1B5E091,7227.6,EUR,2025-01-03T23:29:32,ACC_5E983604,Sven Popov,KR,181,ACC_D76BAB16,David Sharma,FR,card_payment,verified,False,False,1,1,1,7108.82,0,-27,False
TXN_49DCAF4DD019,783.78,USD,2025-03-17T07:39:01,ACC_A40BF859,Sven Tanaka,US,173,ACC_6D8CF8CC,Aisha Khan,AU,wire_transfer,verified,False,False,0,1,1,8464.84,0,4,False
TXN_5EBECE379BD4,7219.91,SGD,2025-02-14T16:50:44,ACC_DBA7F645,Deepika Petrov,IN,711,ACC_6D8CF8CC,Deepika Yamamoto,AU,cash_deposit,verified,False,False,2,2,2,8305.77,0,-121,False
TXN_D53045C3127B,3170.74,USD,2025-03-30T09:41:16,ACC_6663DDA7,Mei Silva,US,2316,ACC_98441A69,Kenji Ivanova,JP,cash_deposit,pending,False,False,3,3,3,13392.7,0,-48,False
TXN_EFCC1332D68C,346906.27,INR,2025-04-25T20:43:20,ACC_12B9E3A8,Ahmed Sharma,PK,1815,ACC_A666721A,Raj Popov,US,card_payment,verified,False,False,2,2,2,10820.57,0,-40,False
TXN_1BED47BB93BA,11599.53,USD,2025-03-04T07:43:37,ACC_8544CFB6,Yuki Liu,AU,6,ACC_97629559,Yuki Zhang,BR,cash_deposit,verified,False,False,0,0,1,41835.6,0,19,False
TXN_C9A408BBF945,232098.9,INR,2025-01-08T03:05:03,ACC_9B71E5C0,Kenji Zhang,HK,864,ACC_7759F7BB,Deepika Verma,IN,ach,verified,False,False,0,0,0,0,0,-1,False
TXN_AC280AF34E1E,1505.3,EUR,2025-02-17T16:18:29,ACC_7759F7BB,Deepika Al-Rashid,AE,3201,ACC_FD356FFB,Raj Kapoor,MM,ach,pending,False,False,2,2,2,249228.49,0,-120,False
TXN_794F0CC9E711,3881.0,USD,2025-03-09T13:28:04,ACC_6D8CF8CC,Sophie Gupta,SG,955,ACC_5150A11E,João Sharma,IN,wire_transfer,verified,False,False,4,4,4,214940.57,1,-99,False
TXN_E1AB356047F5,39283.61,USD,2025-03-06T22:01:57,ACC_AA366C88,Chen Silva,BR,230,ACC_008CDCDE,Deepika Ivanova,US,wire_transfer,verified,False,False,1,1,2,9344.45,0,-57,False
TXN_27CBE667F780,974824.65,INR,2025-01-19T01:14:00,ACC_85400B7B,Maria Anderson,ES,305,ACC_ACBD0540,Pierre Hassan,JP,wire_transfer,verified,False,False,1,1,1,2117.77,0,-65,False
TXN_B8FCE26AAA8C,9720.41,USD,2025-02-16T01:02:24,ACC_7759F7BB,Carlos Patel,GB,353,ACC_2ECD5EC7,Wei Smith,DE,ach,verified,False,False,3,3,3,166654.09,0,-122,False
TXN_240115D3B7DB,765.28,GBP,2025-05-20T04:19:31,ACC_0DE35D66,Amit Zhang,PK,1749,ACC_B5D09235,Pierre Dubois,US,internal_transfer,verified,False,False,2,2,2,288230.18,0,-31,False
TXN_1F019241801F,981.73,EUR,2025-02-06T23:41:01,ACC_5E983604,Amit Abdullah,US,1071,ACC_990E03C4,Fatima Sato,ZA,wire_transfer,incomplete,False,False,0,0,1,7108.82,0,7,False
TXN_BF03C87D5E73,6716.47,EUR,2025-06-07T15:04:51,ACC_5150A11E,Yoko Popov,DE,236,ACC_4653A3CA,Wei Kapoor,NL,card_payment,verified,False,False,0,0,0,0,0,113,False
TXN_A46DBFA19480,4115.66,USD,2025-04-17T13:44:23,ACC_9E1A5C50,James Verma,FR,775,ACC_61175672,Olga Al-Rashid,MM,ach,verified,False,False,1,1,1,9228.98,0,-24,False
TXN_DDD1C2B02C37,9779.82,USD,2025-03-14T21:44:51,ACC_8544CFB6,Aisha Khan,ZA,169,ACC_2F54E8FB,João Ivanova,IN,wire_transfer,verified,False,False,0,0,1,11599.53,0,10,False
TXN_F9D903CD1A41,4073.18,EUR,2025-04-18T08:35:15,ACC_97629559,Raj Patel,NG,3483,ACC_ED0554C0,Wei Tanaka,NG,ach,verified,False,False,1,1,1,14649.34,0,-28,False
TXN_4A1B8158EC3D,996792.55,JPY,2025-02-15T13:42:59,ACC_4565FE22,Sven Patel,AE,1735,ACC_46185EEF,Sophie Anderson,GB,wire_transfer,incomplete,False,False,2,2,2,12235.78,0,-55,False
TXN_04DBC9CAAA21,1749.82,USD,2025-03-03T07:28:37,ACC_0D2EEF94,Pierre Wang,FR,1308,ACC_25103055,Kenji Verma,MX,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_5FAD05C16A39,13358.43,USD,2025-02-07T14:59:39,ACC_337D04F4,João Park,DE,130,ACC_70020106,Priya Sharma,IN,wire_transfer,verified,False,False,3,3,4,4346.4,0,-94,False
TXN_2F3F66EAC7EA,2576.31,USD,2025-03-29T15:56:18,ACC_8B9134D2,Olga Dubois,ES,2733,ACC_5ED8A4A1,Wei Park,AE,internal_transfer,incomplete,False,False,0,0,0,0,0,-1,False
TXN_9AF14831EEC1,1250000.0,INR,2025-03-05T15:20:27,ACC_0D2EEF94,Priya Petrov,HK,324,ACC_913A7E0D,Chen Yamamoto,SG,internal_transfer,verified,False,False,0,1,1,1749.82,0,2,True
TXN_3DAAFC973C66,543203.42,INR,2025-03-03T10:35:48,ACC_B9A948CC,Fatima Silva,KR,214,ACC_F113BBD4,Amit Dubois,PK,card_payment,expired,False,True,0,1,1,2465.16,0,4,False
TXN_D1AC15253769,6266.13,EUR,2025-02-06T06:25:11,ACC_B518E34B,Elena Kapoor,JP,352,ACC_5BB65C1C,Raj Silva,AE,card_payment,verified,False,False,0,0,1,7238.02,0,8,False
TXN_836FB6AC75C2,42545.97,AED,2025-01-22T03:56:21,ACC_3BC7DF6F,Fatima Fischer,AU,57,ACC_46185EEF,Lisa Silva,IR,card_payment,verified,False,False,1,1,1,4800.42,0,-152,False
TXN_CA088B619EDF,14718.96,USD,2025-03-04T01:07:41,ACC_567986D8,Chen Zhang,AF,3450,ACC_AFA8C36E,Elena Sharma,CA,card_payment,verified,True,False,0,0,0,0,0,-1,False
TXN_46269B76ADFD,7526.74,USD,2025-02-01T23:45:34,ACC_90EFA93D,Sarah Al-Rashid,HK,1137,ACC_0DE35D66,Yuki Khan,FR,ach,verified,False,False,2,2,3,8155.38,0,-46,False
TXN_9ACE22A093A2,1050054.27,INR,2025-05-15T04:01:18,ACC_EE0523DE,Pierre Popov,AU,2184,ACC_A666721A,Anna Sato,IN,wire_transfer,verified,False,False,0,0,0,0,0,99,False
TXN_0F53F8243F25,18543.65,AED,2025-06-15T18:31:37,ACC_24A0D9B7,Anna Ivanova,AU,186,ACC_627B8B2C,Maria Johnson,CA,card_payment,pending,False,False,0,0,0,0,0,-1,False
TXN_2E1BB9099B94,4735923.13,JPY,2025-04-27T13:39:59,ACC_41ADF4CD,Amit Sharma,AU,109,ACC_9C0E90E8,Maria Khan,IN,ach,verified,False,False,1,1,1,3008.49,0,-62,False
TXN_2BD15B420173,14670.56,USD,2025-02-07T19:28:34,ACC_41ADF4CD,Sven Anderson,GB,286,ACC_43B79E23,Chen Hassan,KP,wire_transfer,verified,False,False,3,3,3,1823361.42,0,-141,False
TXN_EF4FBE83A4D0,13089.98,EUR,2025-05-28T05:09:51,ACC_2EABC301,Sarah Smith,IR,88,ACC_5E2E5EF3,Kenji Abdullah,FR,wire_transfer,verified,False,False,0,0,0,0,0,33,False
TXN_4C0BF6D4EB8C,1252.43,AUD,2025-06-14T14:37:33,ACC_913A7E0D,Olga Hassan,GB,3139,ACC_8544CFB6,Aisha Abdullah,US,ach,verified,False,False,0,0,1,11205.33,0,21,False
TXN_A75E85DF0E6D,37502.24,EUR,2025-04-12T12:45:54,ACC_D53C57B8,Sven Petrov,DE,1627,ACC_B518E34B,Igor Gupta,US,cash_deposit,incomplete,False,False,0,0,0,0,0,-1,False
TXN_6873FE853CDB,508886.72,INR,2025-04-17T12:53:37,ACC_396E2C44,James Petrov,IN,28,ACC_39672800,Hans Laurent,GB,wire_transfer,expired,False,False,0,0,0,0,0,-1,False
TXN_0156BC45E649,681715.63,INR,2025-02-05T14:11:53,ACC_6CCC49EC,Igor Smith,CA,185,ACC_DAF0EA9A,Carlos Sharma,US,wire_transfer,verified,False,False,1,1,2,246265.58,0,-82,False
TXN_ADCE1AC8A9AD,149450.22,INR,2025-06-20T17:26:11,ACC_6D8CF8CC,Olga Park,AE,2385,ACC_ACBD0540,Elena Dubois,US,internal_transfer,verified,False,False,0,1,2,419151.51,0,5,False
TXN_E22D259FBEDD,982027.81,INR,2025-04-07T00:46:36,ACC_A576C228,Hans Laurent,IN,267,ACC_716B30BD,Maria Patel,US,cash_deposit,verified,False,False,1,1,1,326924.89,0,-64,False
TXN_19CA8ABF0294,616882.86,INR,2025-06-10T13:48:06,ACC_396E2C44,Maria Sato,IN,1477,ACC_6663DDA7,Carlos Smith,GB,internal_transfer,verified,False,False,0,0,0,0,0,54,False
TXN_408D589028A6,6185.8,USD,2025-02-11T11:13:09,ACC_2B1776F8,João Kapoor,NL,3190,ACC_913A7E0D,Igor Tanaka,ES,internal_transfer,verified,False,False,1,1,1,260.72,0,-30,False
TXN_8BC980D6680A,157912.97,INR,2025-01-05T23:22:19,ACC_905549C2,Anna García,IN,3493,ACC_81AC5FF8,Pierre Silva,FR,wire_transfer,verified,False,False,2,2,2,331454.28,0,-76,False
TXN_E891A0AA26F4,1961.97,USD,2025-01-21T21:44:48,ACC_D7B8E5A3,Olga Tanaka,US,52,ACC_FD356FFB,Sophie Sharma,JP,wire_transfer,pending,True,False,0,0,0,0,0,-1,False
TXN_E25BF2451110,1000.0,USD,2025-02-02T03:13:37,ACC_5150A11E,Anna Liu,BR,173,ACC_AC2E589C,David Al-Rashid,US,internal_transfer,verified,False,False,2,2,2,344669.45,0,-126,True
TXN_BAC43E01973F,5000.0,USD,2025-02-19T17:10:57,ACC_6663DDA7,Amit Zhang,US,2431,ACC_43B79E23,Yuki Khan,KR,ach,verified,False,False,5,5,5,10041.99,0,-87,True
TXN_474E39EB69E4,11577.93,AUD,2025-04-15T11:48:20,ACC_9ED1A772,Yuki Yamamoto,US,215,ACC_5E983604,Sarah Gupta,IN,cash_deposit,pending,False,False,0,1,1,4944.31,0,3,False
TXN_4A4CFE5D43BC,5998.96,EUR,2025-05-22T21:18:54,ACC_D53C57B8,Kenji Gupta,SE,274,ACC_2ECD5EC7,Chen Zhang,HK,wire_transfer,verified,False,False,0,0,0,0,0,40,False
TXN_605C40672A8B,8343.5,GBP,2025-01-28T07:59:57,ACC_B191DE46,Deepika Silva,DE,335,ACC_C1948687,Deepika Park,IN,card_payment,pending,False,False,0,0,0,0,0,-1,False
TXN_43E45D417857,12734.11,EUR,2025-04-02T23:42:38,ACC_F2FF66FB,James Tanaka,AU,86,ACC_6D8CF8CC,Sven Patel,IN,ach,verified,False,False,0,0,0,0,0,77,False
TXN_4EB042E3FAC6,7500.0,AUD,2025-04-09T03:43:20,ACC_AE70FAB2,Olga Liu,AE,297,ACC_F46AF5D9,Raj Anderson,US,cash_deposit,verified,False,False,0,0,0,0,0,87,False
TXN_B456354F884D,1143120.3,INR,2025-01-09T21:56:58,ACC_ED0554C0,Ravi Silva,FR,15,ACC_E5F31942,Fatima Ivanova,SE,card_payment,verified,False,False,0,0,0,0,0,-1,False
TXN_64B1FF2EC020,916931.36,INR,2025-05-27T05:31:42,ACC_9E1A5C50,Aisha Zhang,AU,18,ACC_905549C2,Maria Kapoor,JP,cash_deposit,verified,False,False,0,0,1,9228.98,0,16,False
TXN_4DF95954BA1D,1000.0,CHF,2025-02-02T19:22:51,ACC_AFA8C36E,Mei Müller,US,225,ACC_6694DF8D,Anna Müller,HK,wire_transfer,expired,True,False,3,3,3,20636.38,0,-102,True
TXN_1E74B6B0E91B,893.6,EUR,2025-03-20T11:21:10,ACC_EFCF4522,David Smith,GB,2692,ACC_044C81C7,Ahmed Yamamoto,JP,cash_deposit,verified,False,True,0,0,0,0,0,-1,False
TXN_76DC0DAD2AE3,6597.96,EUR,2025-06-27T05:13:21,ACC_AA366C88,Yoko Dubois,ES,345,ACC_FD7358D7,Lisa Wang,BR,wire_transfer,verified,False,False,0,0,0,0,0,55,False
TXN_005363FF232B,3992455.39,INR,2025-04-13T15:39:47,ACC_1792A73C,Igor Al-Rashid,SE,641,ACC_3B4FA75F,Hans Sato,US,card_payment,verified,False,False,1,1,1,6152.51,0,-47,False
TXN_F70BB8E0C4A1,648167.12,INR,2025-02-21T21:25:16,ACC_990E03C4,Mei Sato,JP,2937,ACC_04A3D579,Sven Gupta,IT,ach,incomplete,False,False,2,2,2,50393.1,0,-97,False
TXN_381D280E48AC,1023403.19,INR,2025-04-23T02:46:40,ACC_D78361B5,Pierre Sato,IN,3423,ACC_07F18A01,Sophie Al-Rashid,JP,card_payment,verified,False,False,0,0,0,0,0,83,False
TXN_703D498076E7,3882.23,EUR,2025-02-11T16:43:38,ACC_DBA7F645,Elena Fischer,IN,3630,ACC_CC04641C,Ravi Patel,IN,cash_deposit,verified,False,False,3,3,3,7943.82,0,-124,False
TXN_8004BE5F9120,10000.0,USD,2025-06-19T01:11:41,ACC_DF9041A7,Ravi Santos,JP,1651,ACC_CFC4BF1D,Mei Zhang,US,cash_deposit,incomplete,False,False,0,0,1,11767.8,0,24,True
TXN_43FAC62BC150,16435.99,CAD,2025-03-02T11:36:47,ACC_2B1776F8,Ahmed Sato,AU,299,ACC_ED0554C0,David Johansson,NL,card_payment,verified,False,False,1,1,2,3223.26,0,-11,False
TXN_9C43DD584490,507731.36,INR,2025-02-06T11:11:13,ACC_571EA411,Olga Zhang,FR,282,ACC_3345DFD8,Anna Sharma,SE,cash_deposit,incomplete,True,False,0,0,0,0,0,-1,False
TXN_B7071939966F,13959.85,CAD,2025-03-20T08:41:57,ACC_42B52BC6,Ravi Popov,NL,1402,ACC_E140C1EB,Mei Tanaka,BR,card_payment,verified,False,False,2,2,2,10179.05,0,-91,False
TXN_012E77A9C93B,116.11,EUR,2025-04-11T16:19:05,ACC_6663DDA7,Raj Dubois,GB,255,ACC_DBA7F645,Mohammed Sato,SE,wire_transfer,pending,False,False,2,3,4,10837.21,0,-36,False
TXN_F5726E4301E7,1945717.66,JPY,2025-03-28T06:27:56,ACC_D57BABA0,Deepika Patel,ZA,2832,ACC_61175672,Hans Fischer,AU,wire_transfer,verified,False,False,0,0,0,0,0,60,False
TXN_F5330BF4C203,56.11,USD,2025-02-22T04:19:20,ACC_D76BAB16,Amit Ivanova,US,363,ACC_F0AC0DB0,Pierre Johansson,IN,card_payment,verified,False,False,2,2,2,20249.19,0,-107,False
TXN_A18E1420C343,4920.43,USD,2025-03-14T14:05:26,ACC_B518E34B,Hans Müller,DE,27,ACC_D02AB161,Sophie Al-Rashid,DE,internal_transfer,verified,False,False,0,0,0,0,0,36,False
TXN_783B1B2FCE37,2286.52,CHF,2025-04-14T03:27:38,ACC_6F4B6BC0,Yoko Zhang,US,423,ACC_008CDCDE,Olga Tanaka,DE,cash_deposit,verified,False,False,0,0,0,0,0,78,False
TXN_839B1202AF46,12203.05,USD,2025-03-10T17:47:31,ACC_6CCC49EC,James Johnson,FR,3342,ACC_78F4B4AB,Raj Müller,IN,ach,verified,False,False,1,1,1,6393.47,0,-49,False
TXN_A0829BA88B27,9240.76,EUR,2025-04-28T10:00:30,ACC_BC6C00C2,Priya Patel,NG,227,ACC_25103055,Ahmed Laurent,DE,internal_transfer,verified,False,False,1,1,1,821776.74,0,-62,False
